package,test,result,log,elapsed_seconds,completed_runs
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseBatchEdgeStaleMemberRollsBack,pass,rcc-goose-t3-integration.jsonl,11.64,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseBatchExistingEnumPrimaryKeys,pass,rcc-goose-t3-integration.jsonl,9.87,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseBatchExpandedResultBudgetRollsBack,pass,rcc-goose-t3-integration.jsonl,10.13,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseBatchFieldBudget,pass,rcc-goose-t3-integration.jsonl,8.85,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionAtPublicationCapacityPreservesRollback,pass,rcc-goose-t3-integration.jsonl,20.51,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionOrdinaryRollbackClosesBothOrders,pass,rcc-goose-t3-integration.jsonl,9.02,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionPersistenceFailureIsAtomic,pass,rcc-goose-t3-integration.jsonl,11.35,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionPersistenceFailureIsAtomic/rcc_release_orders,pass,rcc-goose-t3-integration.jsonl,0.19,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionPersistenceFailureIsAtomic/rcc_release_requests,pass,rcc-goose-t3-integration.jsonl,0.11,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionPersistenceFailureIsAtomic/rcc_release_targets,pass,rcc-goose-t3-integration.jsonl,0.15,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionProtectsActualAndDeletedIDs,pass,rcc-goose-t3-integration.jsonl,10.2,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionReleasesWithoutRepublishing,pass,rcc-goose-t3-integration.jsonl,9.9,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionRequiresTrustedPublicationOnReadAndReplay,pass,rcc-goose-t3-integration.jsonl,11.21,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionRetainsKnownTargets,pass,rcc-goose-t3-integration.jsonl,9.88,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseCompletionRolesConcurrencyAndReplay,pass,rcc-goose-t3-integration.jsonl,9.99,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftCASCancelAndIdempotency,pass,rcc-goose-t3-integration.jsonl,9.98,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftConcurrentAndAtomicStorage,pass,rcc-goose-t3-integration.jsonl,9.88,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftCurrentAuthorizationAndListing,pass,rcc-goose-t3-integration.jsonl,9.64,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftDiffAndServerBaseline,pass,rcc-goose-t3-integration.jsonl,9.36,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftKnownAddUpdateRequiresOriginalBaseline,pass,rcc-goose-t3-integration.jsonl,9.79,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftMissingIdentityAndTombstone,pass,rcc-goose-t3-integration.jsonl,11.06,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftMissingIdentityAndTombstone/record_identity_ci,pass,rcc-goose-t3-integration.jsonl,0.64,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftMissingIdentityAndTombstone/record_identity_decimal,pass,rcc-goose-t3-integration.jsonl,0.45,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftMissingIdentityAndTombstone/record_identity_pad,pass,rcc-goose-t3-integration.jsonl,0.41,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftMissingIdentityAndTombstone/record_identity_timestamp,pass,rcc-goose-t3-integration.jsonl,0.51,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftPreviewRebuildsMissingAddBaseline,pass,rcc-goose-t3-integration.jsonl,9.09,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftRejectsLossySnapshotAndRetainsSavedSchema,pass,rcc-goose-t3-integration.jsonl,12.16,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftReplayUsesCurrentActionsAndRejectsChangedDigest,pass,rcc-goose-t3-integration.jsonl,8.03,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftSaveAndReload,pass,rcc-goose-t3-integration.jsonl,9.35,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftSchemaReadiness,pass,rcc-goose-t3-integration.jsonl,10.79,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftTitleEditCASAndFreeze,pass,rcc-goose-t3-integration.jsonl,9.14,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftTitlePersistsAndReloads,pass,rcc-goose-t3-integration.jsonl,8.73,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseDraftTitleUnicodeValidation,pass,rcc-goose-t3-integration.jsonl,8.68,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseExecutionSchemaHoldsMetadataLock,pass,rcc-goose-t3-integration.jsonl,8.95,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataCaseInsensitiveNames,pass,rcc-goose-t3-integration.jsonl,11.09,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataGrantNameIdentity,pass,rcc-goose-t3-integration.jsonl,9.23,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataGrantNameIdentity/account,pass,rcc-goose-t3-integration.jsonl,0.09,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataGrantNameIdentity/quoted-username-containing-at,pass,rcc-goose-t3-integration.jsonl,0.27,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataGrantNameIdentity/schema,pass,rcc-goose-t3-integration.jsonl,0.37,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataGrantNameIdentity/schema-pattern,pass,rcc-goose-t3-integration.jsonl,0.08,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataGrantNameIdentity/table,pass,rcc-goose-t3-integration.jsonl,0.09,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeMetadataVisibility,pass,rcc-goose-t3-integration.jsonl,9.06,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseFreezeTracksExecutionSemantics,pass,rcc-goose-t3-integration.jsonl,8.79,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseHistorySurvivesExecutableRestartAndExternalChanges,pass,rcc-goose-t3-integration.jsonl,16.03,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseMixedBatchPublication,pass,rcc-goose-t3-integration.jsonl,9.14,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleasePeopleResolveCurrentNamesWithoutAccountAdmin,pass,rcc-goose-t3-integration.jsonl,10.4,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleasePublicationAddsFinalRow,pass,rcc-goose-t3-integration.jsonl,9.71,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRejectedCopyRechecksBaseline,pass,rcc-goose-t3-integration.jsonl,19.08,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseReprepareFailureKeepsApprovedOrderAndTarget,pass,rcc-goose-t3-integration.jsonl,10.11,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseReprepareReplacesApprovedOrderWithEditableDraft,pass,rcc-goose-t3-integration.jsonl,9.92,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseReprepareRequiresCurrentApplicantEditorOrAdmin,pass,rcc-goose-t3-integration.jsonl,10.28,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackAssociationFailuresAreAtomic,pass,rcc-goose-t3-integration.jsonl,9.36,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackConcurrencyAndReapplication,pass,rcc-goose-t3-integration.jsonl,10.37,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackMixedPublication,pass,rcc-goose-t3-integration.jsonl,10.33,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackPendingHistoryCanTerminate,pass,rcc-goose-t3-integration.jsonl,26.97,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackPendingHistoryCanTerminate/cancel,pass,rcc-goose-t3-integration.jsonl,9.34,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackPendingHistoryCanTerminate/reject,pass,rcc-goose-t3-integration.jsonl,9.15,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsChangedRestoreValue,pass,rcc-goose-t3-integration.jsonl,9.99,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsLaterChanges,pass,rcc-goose-t3-integration.jsonl,11.3,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsLaterChanges/create,pass,rcc-goose-t3-integration.jsonl,0.44,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsLaterChanges/delete-recreate,pass,rcc-goose-t3-integration.jsonl,0.6,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsLaterChanges/execute,pass,rcc-goose-t3-integration.jsonl,0.41,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsLaterChanges/maintenance,pass,rcc-goose-t3-integration.jsonl,0.26,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsLaterChanges/submit,pass,rcc-goose-t3-integration.jsonl,0.55,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRejectsNewUniqueConstraintAtomically,pass,rcc-goose-t3-integration.jsonl,16.7,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRestoresBusinessFieldsWithNewAudit,pass,rcc-goose-t3-integration.jsonl,11.86,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRestoresDeletedEnumIdentity,pass,rcc-goose-t3-integration.jsonl,10.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackRestoresStoredTimeDuration,pass,rcc-goose-t3-integration.jsonl,10.06,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackUnwindsUniqueValueDependencies,pass,rcc-goose-t3-integration.jsonl,20.35,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackUnwindsUniqueValueDependencies/DELETE,pass,rcc-goose-t3-integration.jsonl,10.2,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackUnwindsUniqueValueDependencies/MODIFY,pass,rcc-goose-t3-integration.jsonl,10.15,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseRollbackUsesCurrentIndependentRoles,pass,rcc-goose-t3-integration.jsonl,18.04,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseSubmitFreezesIntent,pass,rcc-goose-t3-integration.jsonl,10.03,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseSubmitRevalidatesBaselineAndRules,pass,rcc-goose-t3-integration.jsonl,9.59,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseTargetsCompeteAndCancelReleases,pass,rcc-goose-t3-integration.jsonl,10.21,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseThousandItemsThroughExecutable,pass,rcc-goose-t3-integration.jsonl,23.24,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestReleaseWorkflowAtomicityAndCompetition,pass,rcc-goose-t3-integration.jsonl,12.66,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestRevocationRejectsNewRequestsButAllowsAuthenticatedWriteToFinish,pass,rcc-goose-t3-integration.jsonl,21.38,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestRoleChangeIsAuditedAndIdempotent,pass,rcc-goose-t3-integration.jsonl,26.62,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestRoleChangeRaceAndAuditFailureDoNotLeavePartialGrants,pass,rcc-goose-t3-integration.jsonl,32.38,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestRoleChangesAndAccountMaintenanceAreConcurrentSafe,pass,rcc-goose-t3-integration.jsonl,25.31,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineAdoptsCurrentDatabaseWithoutReplayingHistory,pass,rcc-goose-t3-corrections-verified.jsonl,9.57,2
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineConcurrentAdoptionUsesOneVersionPrefix,pass,rcc-goose-t3-integration.jsonl,10.92,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineProcessInterruptionRetainsUnconfirmedState,pass,rcc-goose-t3-integration.jsonl,14.22,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRecoversBeforeAttemptWasRecorded,pass,rcc-goose-t3-integration.jsonl,10.88,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRecoversUnconfirmedRegistration,pass,rcc-goose-t3-integration.jsonl,15,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRefusesToRecreateLostConfirmedHistory,pass,rcc-goose-t3-integration.jsonl,11.11,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites,pass,rcc-goose-t3-integration.jsonl,11.52,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/check,pass,rcc-goose-t3-integration.jsonl,0.12,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/default,pass,rcc-goose-t3-integration.jsonl,0.08,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/default_containing_table_option_text,pass,rcc-goose-t3-integration.jsonl,0.09,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/empty_roles,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/engine,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/extra_column,pass,rcc-goose-t3-integration.jsonl,0.09,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/foreign_key,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/index,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/missing_column,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/missing_table,pass,rcc-goose-t3-integration.jsonl,0.72,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/required_metadata,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/type,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/unknown_role,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineRejectsIncompatibleControlStructureWithoutWrites/zero_role_version,pass,rcc-goose-t3-integration.jsonl,0.1,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineReleaseUpgradesT1AndRecoversPartialAuditRename,pass,rcc-goose-t3-integration.jsonl,21.39,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaBaselineUsesTransactionalVersionLedger,pass,rcc-goose-t3-integration.jsonl,11.18,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationCommittedVersionNeedsConfirmedRecovery,pass,rcc-goose-t3-integration.jsonl,13.27,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationConcurrentInitialization,pass,rcc-goose-t3-integration.jsonl,11.02,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationConnectionDeadlineAndSafeDiagnostics,pass,rcc-goose-t3-integration.jsonl,1.39,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationInitializesEmptyDatabase,pass,rcc-goose-t3-integration.jsonl,11.91,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationLeavesUnmanagedDatabaseUntouched,pass,rcc-goose-t3-integration.jsonl,17.34,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationPartialDDLRequiresExplicitRecovery,pass,rcc-goose-t3-integration.jsonl,11.44,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationProcessInterruptionRequiresSameReleaseRecovery,pass,rcc-goose-t3-integration.jsonl,21.61,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationRecoversInterruptedBootstrap,pass,rcc-goose-t3-integration.jsonl,10.42,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationRecoversMissingZeroVersion,pass,rcc-goose-t3-integration.jsonl,10.55,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationRejectsIncompleteVersionHistory,pass,rcc-goose-t3-integration.jsonl,11.3,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationUpgradesToNextRelease,pass,rcc-goose-t3-integration.jsonl,20.13,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaMigrationWaitsForMaintenanceLockWithDeadline,pass,rcc-goose-t3-integration.jsonl,9.63,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly,pass,rcc-goose-t3-integration.jsonl,15.77,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/ahead,pass,rcc-goose-t3-integration.jsonl,0.15,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/empty_roles,pass,rcc-goose-t3-integration.jsonl,0.23,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/journal_column,pass,rcc-goose-t3-integration.jsonl,0.16,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/journal_engine,pass,rcc-goose-t3-integration.jsonl,0.23,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/missing_column,pass,rcc-goose-t3-integration.jsonl,0.22,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/missing_index,pass,rcc-goose-t3-integration.jsonl,0.22,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/missing_required_metadata,pass,rcc-goose-t3-integration.jsonl,0.21,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/older_unconfirmed_attempt,pass,rcc-goose-t3-integration.jsonl,0.17,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/release_digest,pass,rcc-goose-t3-integration.jsonl,0.2,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/unenforced_check,pass,rcc-goose-t3-integration.jsonl,0.22,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/unknown,pass,rcc-goose-t3-integration.jsonl,0.35,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/unknown_role,pass,rcc-goose-t3-integration.jsonl,0.23,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/unmanaged,pass,rcc-goose-t3-integration.jsonl,0.13,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/wrong_default,pass,rcc-goose-t3-integration.jsonl,0.17,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/wrong_engine,pass,rcc-goose-t3-integration.jsonl,0.19,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessContinuouslyChecksStateAndCompleteStructureReadOnly/zero_role_version,pass,rcc-goose-t3-integration.jsonl,0.58,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessRejectsKnownOldRelease,pass,rcc-goose-t3-integration.jsonl,16.06,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestSchemaReadinessRejectsUnmanagedStartup,pass,rcc-goose-t3-integration.jsonl,20.53,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestStartupRequiresTheProtectedPolicyCatalog,pass,rcc-goose-t3-corrections-verified.jsonl,8.52,2
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCodeAssignmentsValidateActiveDefinitionsAndReplaceAtomically,pass,rcc-goose-t3-integration.jsonl,12.31,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationPersistsDisabledCodeReferencesForHTTPInspection,pass,rcc-goose-t3-integration.jsonl,9.53,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence,pass,rcc-goose-t3-integration.jsonl,13.5,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/incompatible,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/legacy_JSON_field,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/missing,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/protected,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/unknown_mutation_definition,pass,rcc-goose-t3-integration.jsonl,0.02,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/unknown_query_definition,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/cmd/admin,TestTablePolicyCreationRejectsPrincipalFailuresWithoutPartialPersistence/view,pass,rcc-goose-t3-integration.jsonl,0.01,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization/Create_target_without_ADD,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization/Modify_target_without_ADD_or_MODIFY,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization/duplicated_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization/primary-key_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization/unknown_Type,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyActivationValidatesTypeAutoFillAndAuthorization/unsafe_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints/Create_target_without_ADD,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints/Modify_target_without_ADD_or_MODIFY,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints/case-insensitive_duplicated_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints/case-insensitive_primary-key_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints/duplicated_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftRejectsValuesBlockedByCatalogConstraints/unsafe_target,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyDraftWithUnknownTypeCanBeCompletedBeforeActivation,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyLifecycleAndAssignmentRules,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyTableValidationRejectsMissingGeneratedAndTypeIncompatibleTargets,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyTableValidationRejectsMissingGeneratedAndTypeIncompatibleTargets/generated,pass,rcc-goose-t3-integration.jsonl,0,1
github.com/asherzj/relational-config-center/admin/internal/application,TestMutationPolicyTableValidationRejectsMissingGeneratedAndTypeIncompatibleTargets/missing,pass,rcc-goose-t3-integration.jsonl,0,1
